Date,Tournament,Court Type,Player1,Player1_Rank,Player1_RankingPoints,Player2,Player2_Rank,Player2_RankingPoints,Best of Sets,ScoreProgression_Games,ScoreProgression_Sets,Player1_Aces,Player1_BreakpointsWon,Player1_DoubleFaults,Player1_FirstServePointsWon,Player1_FirstServeSuccessful,Player1_MaxPointsInARow,Player1_PointsWon,Player1_SecondServePointsWon,Player1_SecondServeSuccessful,Player1_ServiceGamesWon,Player1_ServicePointsLost,Player1_ServicePointsWon,Player1_TiebreaksWon,Player1_TotalBreakpoints,Player1_GamesWon,Player1_MaxGamesInARow,Player2_Aces,Player2_BreakpointsWon,Player2_DoubleFaults,Player2_FirstServePointsWon,Player2_FirstServeSuccessful,Player2_MaxPointsInARow,Player2_PointsWon,Player2_SecondServePointsWon,Player2_SecondServeSuccessful,Player2_ServiceGamesWon,Player2_ServicePointsLost,Player2_ServicePointsWon,Player2_TiebreaksWon,Player2_TotalBreakpoints,Player2_GamesWon,Player2_MaxGamesInARow
2023-01-11,Adelaide 2,hardcourt-outdoor,"Kubler, Jason",190,316,"Kecmanovic, Miomir",58,850,3,"[[[1, 0], [1, 1], [1, 2], [2, 2], [3, 2], [3, 3], [3, 4], [3, 5], [4, 5], [5, 5], [6, 5], [7, 5]], [[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [3, 3], [4, 3], [4, 4], [5, 4], [5, 5], [6, 5], [6, 6], [6, 7]], [[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [3, 3], [3, 4], [4, 4], [4, 5], [4, 6]]]","[[1, 0], [1, 1], [1, 2]]",19,3,3,55,79,7,97,16,30,14,40,71,0,4,17,5,14,3,1,48,59,8,106,23,37,14,26,66,1,8,18,3
2023-01-11,"Australian Open, Qualifying",hardcourt-outdoor,"Varillas, Juan Pablo",110,572,"Galarneau, Alexis",155,390,3,"[[[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [3, 3], [3, 4], [4, 4], [4, 5], [5, 5], [5, 6], [6, 6], [6, 7]], [[1, 0], [1, 1], [2, 1], [3, 1], [4, 1], [4, 2], [5, 2], [5, 3], [6, 3]], [[1, 0], [2, 0], [2, 1], [3, 1], [3, 2], [4, 2], [4, 3], [5, 3], [5, 4], [6, 4]]]","[[0, 1], [1, 1], [2, 1]]",4,2,1,52,68,6,104,19,26,16,24,71,0,7,18,3,10,0,2,46,60,5,92,22,39,13,33,68,1,1,14,1
2023-01-11,"Australian Open, Qualifying",hardcourt-outdoor,"Piros, Zsombor",156,390,"Pellegrino, Andrea",164,365,3,"[[[0, 1], [1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [5, 2], [6, 2]], [[0, 1], [0, 2], [0, 3], [1, 3], [2, 3], [3, 3], [3, 4], [4, 4], [4, 5], [5, 5], [6, 5], [7, 5]]]","[[1, 0], [2, 0]]",1,4,0,32,45,7,65,5,8,9,16,37,0,7,13,5,3,1,3,30,45,12,51,5,15,6,28,35,0,2,7,3
2023-01-11,"Australian Open, Qualifying",hardcourt-outdoor,"Gomez, Emilio",431,100,"Struff, Jan-Lennard",41,1120,3,"[[[1, 0], [1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6]], [[0, 1], [1, 1], [2, 1], [2, 2], [3, 2], [3, 3], [3, 4], [4, 4], [4, 5], [4, 6]]]","[[0, 1], [0, 2]]",2,2,4,23,45,5,52,10,24,3,40,33,0,9,5,2,4,6,1,22,35,9,73,11,16,6,19,33,0,14,12,7
2023-01-11,"Australian Open, Qualifying",hardcourt-outdoor,"Verdasco, Fernando",461,94,"Shang, Juncheng",105,590,3,"[[[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [2, 4], [2, 5], [3, 5], [3, 6]], [[1, 0], [1, 1], [2, 1], [3, 1], [4, 1], [4, 2], [5, 2], [6, 2]], [[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [3, 3], [3, 4], [3, 5], [4, 5], [4, 6]]]","[[0, 1], [1, 1], [1, 2]]",7,2,1,43,56,6,81,8,13,11,19,51,0,6,13,3,1,2,3,46,67,6,77,12,18,12,30,58,0,6,14,3
2023-01-11,Auckland,hardcourt-outdoor,"Lestienne, Constant",88,669,"Barrere, Gregoire",115,560,3,"[[[0, 1], [1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6]], [[1, 0], [2, 0], [2, 1], [2, 2], [3, 2], [3, 3], [3, 4], [3, 5], [4, 5], [5, 5], [6, 5], [6, 6], [7, 6]], [[0, 1], [1, 1], [1, 2], [2, 2], [3, 2], [4, 2], [4, 3], [4, 4], [4, 5], [5, 5], [6, 5], [7, 5]]]","[[0, 1], [1, 1], [2, 1]]",4,4,6,43,59,5,86,0,0,10,38,53,1,8,15,3,7,5,0,64,64,9,97,0,0,12,33,59,0,7,17,5
2023-01-11,Adelaide 2,hardcourt-outdoor,"Rublev, Andrey",6,4740,"Kokkinakis, Thanasi",94,647,3,"[[[1, 0], [1, 1], [1, 2], [1, 3], [2, 3], [2, 4], [3, 4], [3, 5], [4, 5], [4, 6]], [[1, 0], [1, 1], [2, 1], [3, 1], [4, 1], [4, 2], [5, 2], [5, 3], [6, 3]], [[0, 1], [1, 1], [1, 2], [1, 3], [1, 4], [2, 4], [2, 5], [3, 5], [3, 6]]]","[[0, 1], [1, 1], [1, 2]]",10,1,4,43,57,10,73,14,29,12,33,57,0,1,13,3,17,2,1,40,45,6,87,16,25,13,16,54,0,5,15,3
2023-01-11,Auckland,hardcourt-outdoor,"Ruud, Casper",7,4535,"Djere, Laslo",44,1050,3,"[[[1, 0], [1, 1], [2, 1], [3, 1], [4, 1], [4, 2], [5, 2], [5, 3], [6, 3]], [[0, 1], [1, 1], [1, 2], [1, 3], [1, 4], [2, 4], [2, 5], [3, 5], [3, 6]], [[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [3, 3], [4, 3], [4, 4], [5, 4], [5, 5], [6, 5], [6, 6], [6, 7]]]","[[1, 0], [1, 1], [1, 2]]",10,1,4,50,62,6,93,15,25,14,26,65,0,7,15,3,18,1,1,49,67,6,96,21,30,14,28,70,1,4,16,3
2023-01-11,"Australian Open, Qualifying",hardcourt-outdoor,"Muller, Alexandre",109,577,"Hsu, Yu Hsiou",235,256,3,"[[[1, 0], [1, 1], [2, 1], [3, 1], [3, 2], [4, 2], [4, 3], [5, 3], [5, 4], [5, 5], [6, 5], [6, 6], [6, 7]], [[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [3, 3], [4, 3], [4, 4], [4, 5], [4, 6]]]","[[0, 1], [0, 2]]",4,3,5,34,56,4,75,9,21,7,39,43,0,10,10,2,3,4,1,36,49,9,88,13,31,8,32,49,1,11,13,3
2023-01-11,"Australian Open, Qualifying",hardcourt-outdoor,"Holt, Brandon",262,221,"Trungelliti, Marco",170,355,3,"[[[0, 1], [1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [5, 2], [5, 3], [6, 3]], [[1, 0], [2, 0], [3, 0], [4, 0], [5, 0], [6, 0]]]","[[1, 0], [2, 0]]",3,6,0,20,30,6,64,8,15,6,17,28,0,13,12,7,1,1,2,16,32,4,44,11,29,2,36,27,0,4,3,2
2023-01-11,"Australian Open, Qualifying",hardcourt-outdoor,"Purcell, Max",84,710,"Arnaldi, Matteo",37,1160,3,"[[[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [3, 3], [3, 4], [4, 4], [5, 4], [6, 4]], [[1, 0], [2, 0], [3, 0], [4, 0], [4, 1], [4, 2], [4, 3], [5, 3], [6, 3]]]","[[1, 0], [2, 0]]",11,4,1,34,44,8,70,6,14,8,19,40,0,10,12,7,4,1,2,22,41,6,52,11,20,6,30,33,0,7,7,3
2023-01-11,"Australian Open, Qualifying",hardcourt-outdoor,"Andreev, Adrian",237,254,"Bergs, Zizou",108,581,3,"[[[0, 1], [1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6]], [[1, 0], [1, 1], [1, 2], [1, 3], [1, 4], [2, 4], [2, 5], [2, 6]]]","[[0, 1], [0, 2]]",2,1,1,20,43,3,34,4,10,2,30,24,0,2,3,1,7,5,0,23,31,7,60,7,9,7,10,30,0,11,12,5
2023-01-10,"Australian Open, Qualifying",hardcourt-outdoor,"Pucinelli De Al., Matheus",336,157,"Paire, Benoit",143,432,3,"[[[0, 1], [1, 1], [2, 1], [2, 2], [2, 3], [2, 4], [3, 4], [3, 5], [4, 5], [4, 6]], [[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [3, 3], [4, 3], [4, 4], [5, 4], [5, 5], [6, 5], [6, 6], [7, 6]], [[0, 1], [1, 1], [2, 1], [3, 1], [3, 2], [4, 2], [4, 3], [4, 4], [4, 5], [5, 5], [5, 6], [5, 7]]]","[[0, 1], [1, 1], [1, 2]]",2,2,2,53,78,6,108,15,31,13,43,68,1,7,16,3,4,4,13,47,58,7,113,23,39,15,40,70,0,8,19,3
2023-01-10,"Australian Open, Qualifying",hardcourt-outdoor,"Stricker, Dominic Stephan",141,443,"Stebe, Cedrik-Marcel",473,90,3,"[[[0, 1], [1, 1], [2, 1], [2, 2], [2, 3], [3, 3], [4, 3], [5, 3], [6, 3]], [[1, 0], [1, 1], [2, 1], [3, 1], [4, 1], [4, 2], [4, 3], [4, 4], [5, 4], [6, 4]]]","[[1, 0], [2, 0]]",5,5,2,31,45,8,69,8,16,7,24,39,0,6,12,5,1,2,3,24,40,4,53,5,16,5,30,29,0,10,7,3
2023-01-10,"Australian Open, Qualifying",hardcourt-outdoor,"Mmoh, Michael",116,557,"Kuzuhara, Bruno",469,92,3,"[[[0, 1], [1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]], [[1, 0], [2, 0], [3, 0], [4, 0], [5, 0], [6, 0]]]","[[1, 0], [2, 0]]",3,6,4,17,19,9,55,8,9,6,7,25,0,11,12,12,0,0,2,12,32,3,24,5,13,1,30,17,0,0,1,1
2023-01-10,Adelaide 2,hardcourt-outdoor,"Paul, Tommy",16,2300,"O'Connell, Christopher",66,807,3,"[[[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [3, 3], [4, 3], [4, 4], [5, 4], [6, 4]], [[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [3, 3], [4, 3], [4, 4], [5, 4], [5, 5], [6, 5], [7, 5]]]","[[1, 0], [2, 0]]",6,2,0,32,38,7,70,14,19,11,11,46,0,5,13,3,7,0,1,32,41,4,53,10,24,9,24,42,0,1,9,1
2023-01-10,"Australian Open, Qualifying",hardcourt-outdoor,"Escobedo, Ernesto",473,90,"Nardi, Luca",81,718,3,"[[[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [4, 2], [5, 2], [5, 3], [6, 3]], [[0, 1], [1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]]","[[1, 0], [2, 0]]",1,4,0,25,34,6,61,7,9,8,11,32,0,10,12,6,0,0,5,25,46,4,42,6,9,4,29,31,0,0,4,1
2023-01-10,"Australian Open, Qualifying",hardcourt-outdoor,"Bellier, Antoine",345,151,"Lokoli, Laurent",409,115,3,"[[[0, 1], [0, 2], [0, 3], [1, 3], [1, 4], [2, 4], [2, 5], [3, 5], [3, 6]], [[1, 0], [1, 1], [1, 2], [1, 3], [2, 3], [2, 4], [3, 4], [3, 5], [3, 6]]]","[[0, 1], [0, 2]]",3,0,3,33,51,5,45,0,2,6,23,33,0,1,6,1,1,3,0,38,50,7,62,1,1,9,12,39,0,8,12,3
2023-01-10,"Australian Open, Qualifying",hardcourt-outdoor,"Krueger, Mitchell",252,234,"Cobolli, Flavio",57,868,3,"[[[1, 0], [2, 0], [3, 0], [4, 0], [5, 0], [6, 0]], [[0, 1], [1, 1], [1, 2], [2, 2], [3, 2], [4, 2], [4, 3], [5, 3], [5, 4], [6, 4]]]","[[1, 0], [2, 0]]",3,4,0,32,43,8,62,6,10,8,15,38,0,7,12,6,0,0,0,22,41,5,42,5,10,4,24,27,0,5,4,1
2023-01-10,"Australian Open, Qualifying",hardcourt-outdoor,"Tu, Li",194,308,"Kovalik, Jozef",160,377,3,"[[[0, 1], [1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [5, 2], [6, 2]], [[1, 0], [2, 0], [2, 1], [3, 1], [3, 2], [4, 2], [5, 2], [6, 2]]]","[[1, 0], [2, 0]]",4,4,2,27,35,7,72,15,26,8,21,42,0,8,12,5,0,0,0,18,36,4,49,10,22,4,30,28,0,5,4,1
2023-01-10,Auckland,hardcourt-outdoor,"Humbert, Ugo",15,2455,"Eubanks, Christopher",43,1053,3,"[[[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [3, 3], [3, 4], [4, 4], [4, 5], [5, 5], [5, 6], [6, 6], [6, 7]], [[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [3, 3], [4, 3], [4, 4], [5, 4], [5, 5], [6, 5], [6, 6], [6, 7]]]","[[0, 1], [0, 2]]",9,0,4,43,51,6,86,18,26,12,22,61,0,6,12,1,6,0,0,50,64,8,88,15,26,12,25,66,2,4,14,2
2023-01-10,Auckland,hardcourt-outdoor,"Molcan, Alex",210,291,"Halys, Quentin",188,321,3,"[[[0, 1], [0, 2], [0, 3], [1, 3], [1, 4], [2, 4], [2, 5], [3, 5], [3, 6]], [[1, 0], [1, 1], [2, 1], [2, 2], [2, 3], [2, 4], [3, 4], [3, 5], [4, 5], [4, 6]]]","[[0, 1], [0, 2]]",5,0,5,21,28,6,43,10,11,7,13,31,0,1,7,1,20,2,0,32,34,12,54,9,19,10,12,41,0,3,12,3
2023-01-10,Adelaide 2,hardcourt-outdoor,"Ramos Vinolas, Albert",104,595,"Millman, John",484,85,3,"[[[0, 1], [1, 1], [2, 1], [3, 1], [3, 2], [4, 2], [4, 3], [5, 3], [5, 4], [6, 4]], [[0, 1], [0, 2], [0, 3], [1, 3], [1, 4], [2, 4], [2, 5], [3, 5], [3, 6]], [[1, 0], [2, 0], [2, 1], [2, 2], [3, 2], [3, 3], [3, 4], [4, 4], [5, 4], [5, 5], [6, 5], [6, 6], [6, 7]]]","[[1, 0], [1, 1], [1, 2]]",7,3,0,42,66,7,102,19,27,12,32,61,0,6,15,3,7,3,1,54,80,8,100,14,28,13,41,68,1,9,17,3
2023-01-10,"Australian Open, Qualifying",hardcourt-outdoor,"Vavassori, Andrea",168,355,"Nava, Emilio",124,511,3,"[[[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [3, 3], [3, 4], [3, 5], [3, 6]], [[0, 1], [0, 2], [0, 3], [0, 4], [1, 4], [1, 5], [2, 5], [2, 6]]]","[[0, 1], [0, 2]]",0,0,1,24,43,6,38,1,5,5,24,25,0,1,5,1,3,3,1,33,41,17,62,5,9,9,13,38,0,7,12,7
2023-01-10,"Australian Open, Qualifying",hardcourt-outdoor,"Kovacevic, Aleksandar",89,668,"Taberner, Carlos",316,167,3,"[[[1, 0], [1, 1], [2, 1], [2, 2], [2, 3], [2, 4], [3, 4], [4, 4], [5, 4], [5, 5], [5, 6], [5, 7]], [[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [3, 3], [4, 3], [4, 4], [5, 4], [5, 5], [6, 5], [6, 6], [6, 7]]]","[[0, 1], [0, 2]]",18,1,1,43,67,7,66,6,9,10,28,49,0,1,11,3,8,2,3,44,56,7,79,7,9,11,17,51,1,6,14,3
2023-01-10,"Australian Open, Qualifying",hardcourt-outdoor,"Kukushkin, Mikhail",134,482,"Duckworth, James",102,597,3,"[[[0, 1], [1, 1], [2, 1], [3, 1], [3, 2], [3, 3], [3, 4], [4, 4], [4, 5], [5, 5], [6, 5], [7, 5]], [[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [3, 3], [4, 3], [5, 3], [5, 4], [6, 4]]]","[[1, 0], [2, 0]]",5,3,2,38,52,6,77,12,25,10,29,50,0,7,13,3,9,1,2,27,41,5,70,14,25,8,27,41,0,7,9,3
2023-01-10,"Australian Open, Qualifying",hardcourt-outdoor,"Sekulic, Philip",257,229,"Watanuki, Yosuke",153,403,3,"[[[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [3, 3], [3, 4], [3, 5], [4, 5], [4, 6]], [[1, 0], [1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [2, 5], [2, 6]]]","[[0, 1], [0, 2]]",2,0,3,21,27,5,43,11,21,6,19,32,0,0,6,1,8,3,0,20,22,6,55,16,25,9,11,36,0,7,12,5
2023-01-10,"Australian Open, Qualifying",hardcourt-outdoor,"Galarneau, Alexis",155,390,"Peniston, Ryan",216,283,3,"[[[0, 1], [0, 2], [1, 2], [2, 2], [3, 2], [3, 3], [4, 3], [4, 4], [5, 4], [5, 5], [6, 5], [6, 6], [7, 6]], [[1, 0], [2, 0], [3, 0], [4, 0], [4, 1], [5, 1], [5, 2], [6, 2]]]","[[1, 0], [2, 0]]",5,3,2,32,46,5,78,21,32,9,27,53,1,6,13,5,3,1,3,30,47,10,69,12,17,7,25,42,0,10,8,2
2023-01-10,"Australian Open, Qualifying",hardcourt-outdoor,"Kudla, Denis",161,370,"Jasika, Omar",204,295,3,"[[[1, 0], [2, 0], [3, 0], [4, 0], [4, 1], [5, 1], [6, 1]], [[1, 0], [1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]]","[[1, 0], [2, 0]]",4,5,2,24,32,8,54,5,7,7,12,29,0,12,12,5,0,0,2,18,34,5,32,2,9,2,25,20,0,3,2,1
2023-01-10,Adelaide 2,hardcourt-outdoor,"Bonzi, Benjamin",175,343,"Haase, Robin",488,83,3,"[[[1, 0], [2, 0], [3, 0], [3, 1], [4, 1], [4, 2], [5, 2], [5, 3], [6, 3]], [[1, 0], [2, 0], [2, 1], [3, 1], [3, 2], [3, 3], [4, 3], [5, 3], [5, 4], [5, 5], [5, 6], [6, 6], [6, 7]], [[1, 0], [1, 1], [2, 1], [3, 1], [4, 1], [4, 2], [4, 3], [4, 4], [5, 4], [5, 5], [6, 5], [6, 6], [6, 7]]]","[[1, 0], [1, 1], [1, 2]]",16,4,3,54,75,7,107,18,37,14,43,72,0,5,18,3,13,3,1,45,67,7,108,20,32,12,35,65,2,6,17,3
2023-01-10,"Australian Open, Qualifying",hardcourt-outdoor,"Marozsan, Fabian",36,1179,"Shang, Juncheng",105,590,3,"[[[0, 1], [0, 2], [1, 2], [1, 3], [2, 3], [2, 4], [3, 4], [3, 5], [4, 5], [4, 6]], [[1, 0], [1, 1], [2, 1], [3, 1], [3, 2], [3, 3], [4, 3], [4, 4], [5, 4], [5, 5], [6, 5], [6, 6], [6, 7]]]","[[0, 1], [0, 2]]",2,1,3,43,65,5,76,5,10,9,30,48,0,6,10,2,3,2,4,43,59,8,85,12,20,10,28,55,1,9,13,2
2023-01-10,Auckland,hardcourt-outdoor,"Lehecka, Jiri",23,1695,"Thiago, Monteiro",106,590,3,"[[[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [4, 2], [5, 2], [5, 3], [6, 3]], [[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [3, 3], [3, 4], [4, 4], [4, 5], [5, 5], [6, 5], [7, 5]]]","[[1, 0], [2, 0]]",5,2,1,29,36,12,71,16,21,11,13,45,0,8,13,3,7,0,0,32,44,5,52,7,21,8,26,39,0,1,8,1
2023-01-10,"Australian Open, Qualifying",hardcourt-outdoor,"Verdasco, Fernando",461,94,"Serdarusic, Nino",322,161,3,"[[[0, 1], [1, 1], [1, 2], [1, 3], [2, 3], [2, 4], [2, 5], [3, 5], [3, 6]], [[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [3, 3], [4, 3], [4, 4], [5, 4], [6, 4]], [[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2]]]","[[0, 1], [1, 1], [2, 1]]",3,4,1,34,51,8,85,20,27,11,25,54,0,7,15,4,4,2,1,34,50,5,71,12,26,10,31,46,0,4,12,2
2023-01-10,Adelaide 2,hardcourt-outdoor,"Rinderknech, Arthur",73,754,"Huesler, Marc-Andrea",202,299,3,"[[[0, 1], [1, 1], [1, 2], [2, 2], [3, 2], [4, 2], [4, 3], [5, 3], [5, 4], [6, 4]], [[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [3, 3], [3, 4], [4, 4], [4, 5], [5, 5], [5, 6], [6, 6], [6, 7]], [[0, 1], [0, 2], [1, 2], [1, 3], [2, 3], [2, 4], [3, 4], [3, 5], [4, 5], [4, 6]]]","[[1, 0], [1, 1], [1, 2]]",11,1,7,51,65,7,100,23,39,15,37,74,0,2,16,3,11,1,3,54,64,6,107,16,29,15,26,70,1,7,17,3
2023-01-10,"Australian Open, Qualifying",hardcourt-outdoor,"Brancaccio, Raul",318,164,"Agamenone, Franco",234,258,3,"[[[0, 1], [1, 1], [1, 2], [2, 2], [3, 2], [3, 3], [4, 3], [4, 4], [5, 4], [6, 4]], [[1, 0], [2, 0], [3, 0], [4, 0], [5, 0], [5, 1], [6, 1]]]","[[1, 0], [2, 0]]",1,5,2,30,43,9,58,3,6,7,18,33,0,8,12,7,1,2,2,21,39,5,40,1,6,3,25,22,0,4,5,1
2023-01-10,"Australian Open, Qualifying",hardcourt-outdoor,"Pellegrino, Andrea",164,365,"Guinard, Manuel",221,275,3,"[[[1, 0], [1, 1], [1, 2], [1, 3], [1, 4], [2, 4], [2, 5], [3, 5], [4, 5], [5, 5], [6, 5], [6, 6], [7, 6]], [[1, 0], [1, 1], [1, 2], [1, 3], [2, 3], [2, 4], [3, 4], [4, 4], [5, 4], [5, 5], [5, 6], [5, 7]], [[1, 0], [1, 1], [2, 1], [3, 1], [4, 1], [4, 2], [5, 2], [5, 3], [5, 4], [5, 5], [6, 5], [6, 6], [7, 6]]]","[[1, 0], [1, 1], [2, 1]]",5,5,4,58,91,11,135,19,38,12,54,77,2,17,19,4,8,6,5,47,82,11,124,23,42,13,58,70,0,14,19,4
2023-01-10,Auckland,hardcourt-outdoor,"Baez, Sebastian",19,1960,"Shelton, Ben",14,2460,3,"[[[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [3, 3], [3, 4], [4, 4], [4, 5], [5, 5], [5, 6], [6, 6], [6, 7]], [[0, 1], [0, 2], [0, 3], [0, 4], [1, 4], [1, 5], [1, 6]]]","[[0, 1], [0, 2]]",2,0,3,27,51,4,48,10,13,7,30,37,0,2,7,1,9,3,1,29,36,10,70,11,14,9,11,40,1,10,13,5
2023-01-10,"Australian Open, Qualifying",hardcourt-outdoor,"Gomez, Emilio",431,100,"Broady, Liam",145,423,3,"[[[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [3, 3], [4, 3], [5, 3], [6, 3]], [[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [3, 3], [3, 4], [4, 4], [4, 5], [5, 5], [5, 6], [6, 6], [6, 7]], [[1, 0], [1, 1], [2, 1], [3, 1], [3, 2], [3, 3], [3, 4], [4, 4], [5, 4], [5, 5], [6, 5], [6, 6], [7, 6]]]","[[1, 0], [1, 1], [2, 1]]",5,3,5,69,106,5,111,8,10,15,44,77,1,8,19,3,11,2,6,64,90,8,114,6,8,13,34,70,1,6,16,3
2023-01-10,Adelaide 2,hardcourt-outdoor,"Kwon, Soon Woo",487,85,"Machac, Tomas",45,1036,3,"[[[0, 1], [1, 1], [2, 1], [3, 1], [3, 2], [3, 3], [3, 4], [4, 4], [5, 4], [6, 4]], [[0, 1], [1, 1], [1, 2], [1, 3], [2, 3], [3, 3], [3, 4], [4, 4], [5, 4], [6, 4]]]","[[1, 0], [2, 0]]",6,4,3,37,48,6,80,12,31,8,33,49,0,10,12,3,5,2,2,29,44,6,70,8,22,6,31,37,0,11,8,3
2023-01-10,"Australian Open, Qualifying",hardcourt-outdoor,"Escoffier, Antoine",228,264,"Piros, Zsombor",156,390,3,"[[[0, 1], [1, 1], [1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2]], [[0, 1], [1, 1], [1, 2], [1, 3], [1, 4], [2, 4], [2, 5], [3, 5], [3, 6]], [[0, 1], [0, 2], [1, 2], [2, 2], [3, 2], [3, 3], [4, 3], [4, 4], [5, 4], [5, 5], [5, 6], [5, 7]]]","[[1, 0], [1, 1], [1, 2]]",7,3,3,49,72,7,85,0,0,11,25,49,0,5,14,5,3,3,1,57,91,5,82,0,1,12,36,57,0,4,15,3
2023-01-10,"Australian Open, Qualifying",hardcourt-outdoor,"Struff, Jan-Lennard",41,1120,"Shevchenko, Alexander",60,848,3,"[[[1, 0], [2, 0], [2, 1], [3, 1], [3, 2], [3, 3], [3, 4], [4, 4], [5, 4], [6, 4]], [[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [3, 3], [3, 4], [4, 4], [5, 4], [6, 4]]]","[[1, 0], [2, 0]]",3,3,3,35,49,7,59,4,9,9,20,39,0,3,12,3,2,1,0,28,41,6,54,6,13,7,20,34,0,1,8,3
2023-01-10,"Australian Open, Qualifying",hardcourt-outdoor,"Schoolkate, Tristan",187,322,"Coppejans, Kimmer",254,232,3,"[[[1, 0], [1, 1], [1, 2], [1, 3], [2, 3], [2, 4], [3, 4], [4, 4], [5, 4], [5, 5], [6, 5], [6, 6], [6, 7]], [[0, 1], [1, 1], [2, 1], [2, 2], [2, 3], [3, 3], [3, 4], [4, 4], [4, 5], [5, 5], [6, 5], [7, 5]], [[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [3, 3], [3, 4], [4, 4], [5, 4], [6, 4]]]","[[0, 1], [1, 1], [2, 1]]",12,4,4,55,78,9,118,18,29,15,38,73,0,13,19,3,5,2,5,65,91,6,113,10,24,13,45,75,1,5,16,3
2023-01-10,Auckland,hardcourt-outdoor,"Munar Clar, Jaume",68,805,"Djere, Laslo",44,1050,3,"[[[0, 1], [0, 2], [1, 2], [1, 3], [2, 3], [3, 3], [4, 3], [5, 3], [6, 3]], [[0, 1], [0, 2], [0, 3], [1, 3], [1, 4], [1, 5], [1, 6]], [[1, 0], [1, 1], [1, 2], [2, 2], [2, 3], [2, 4], [3, 4], [4, 4], [4, 5], [5, 5], [6, 5], [6, 6], [6, 7]]]","[[1, 0], [1, 1], [1, 2]]",4,5,5,34,53,8,94,16,31,8,39,50,0,11,13,5,7,6,4,45,73,7,99,15,27,9,44,60,1,9,16,3
2023-01-10,Adelaide 2,hardcourt-outdoor,"Ruusuvuori, Emil",71,780,"Ymer, Mikael",301,177,3,"[[[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [3, 3], [3, 4], [4, 4], [4, 5], [4, 6]], [[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [3, 3], [4, 3], [5, 3], [5, 4], [6, 4]], [[0, 1], [0, 2], [0, 3], [1, 3], [1, 4], [2, 4], [3, 4], [3, 5], [3, 6]]]","[[0, 1], [1, 1], [1, 2]]",4,2,2,48,71,5,87,14,28,11,39,62,0,3,13,3,1,3,3,41,56,7,97,17,24,13,25,58,0,8,16,3
2023-01-10,Adelaide 2,hardcourt-outdoor,"Kubler, Jason",190,316,"Etcheverry, T. Martin",28,1460,3,"[[[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [3, 3], [4, 3], [4, 4], [5, 4], [5, 5], [6, 5], [6, 6], [7, 6]], [[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [3, 3], [3, 4], [4, 4], [4, 5], [5, 5], [6, 5], [7, 5]]]","[[1, 0], [2, 0]]",10,1,1,49,59,6,78,10,18,12,19,59,1,2,14,3,10,0,1,37,46,6,70,14,23,11,19,51,0,5,11,1
