RankNo,Name,Points,Movement,PlayerId,Year,courtType,Age,HeightCm,WeightKg,PlayHand,SglHiRank,SglCareerWon,SglCareerLost,SglYtdWon,SglYtdLost,SglHiRankDate,FirstServePercentage,FirstServePointsWonPercentage,SecondServePointsWonPercentage,BreakPointsSavedPercentage,ServiceGamesWonPercentage,ServicePointsWonPercentage,FirstServeReturnPointsWonPercentage,SecondServeReturnPointsWonPercentage,BreakPointsConvertedPercentage,ReturnGamesWonPercentage,ReturnPointsWonPercentage,TotalPointsWonPercentage
295,Joao Sousa,189,-1,SH90,2023,all,35,185,74,R,28,220,269,0,2,2016-05-16T00:00:00,59,64,45,53,65,56,26,42,40,15,32,45
295,Joao Sousa,189,-1,SH90,2024,Grass,35,185,74,R,28,220,269,0,2,2016-05-16T00:00:00,,,,,,,,,,,,
295,Joao Sousa,189,-1,SH90,2024,Clay,35,185,74,R,28,220,269,0,2,2016-05-16T00:00:00,56,64,51,50,73,59,25,52,25,9,35,47
295,Joao Sousa,189,-1,SH90,2024,Hard,35,185,74,R,28,220,269,0,2,2016-05-16T00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
295,Joao Sousa,189,-1,SH90,2024,all,35,185,74,R,28,220,269,0,2,2016-05-16T00:00:00,56,64,51,50,73,59,25,52,25,9,35,47
295,Joao Sousa,189,-1,SH90,all,Grass,35,185,74,R,28,220,269,0,2,2016-05-16T00:00:00,65,71,53,64,80,65,27,48,33,17,35,49
295,Joao Sousa,189,-1,SH90,all,Clay,35,185,74,R,28,220,269,0,2,2016-05-16T00:00:00,61,68,48,57,72,60,31,48,39,23,38,49
295,Joao Sousa,189,-1,SH90,all,Hard,35,185,74,R,28,220,269,0,2,2016-05-16T00:00:00,60,70,49,57,75,62,28,48,37,20,36,49
295,Joao Sousa,189,-1,SH90,all,all,35,185,74,R,28,220,269,0,2,2016-05-16T00:00:00,61,69,49,58,75,61,29,48,37,21,37,49
296,Jerome Kym,188,-17,K0EP,all,Grass,21,198,87,R,279,1,0,0,0,2024-06-17T00:00:00,,,,,,,,,,,,
296,Jerome Kym,188,-17,K0EP,all,Clay,21,198,87,R,279,1,0,0,0,2024-06-17T00:00:00,,,,,,,,,,,,
296,Jerome Kym,188,-17,K0EP,all,Hard,21,198,87,R,279,1,0,0,0,2024-06-17T00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
296,Jerome Kym,188,-17,K0EP,all,all,21,198,87,R,279,1,0,0,0,2024-06-17T00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
297,Alexander Weis,185,19,WB19,2024,Grass,27,188,83,R,285,0,0,0,0,2023-08-07T00:00:00,,,,,,,,,,,,
297,Alexander Weis,185,19,WB19,2024,Clay,27,188,83,R,285,0,0,0,0,2023-08-07T00:00:00,,,,,,,,,,,,
297,Alexander Weis,185,19,WB19,2024,Hard,27,188,83,R,285,0,0,0,0,2023-08-07T00:00:00,,,,,,,,,,,,
297,Alexander Weis,185,19,WB19,2024,all,27,188,83,R,285,0,0,0,0,2023-08-07T00:00:00,,,,,,,,,,,,
297,Alexander Weis,185,19,WB19,all,Grass,27,188,83,R,285,0,0,0,0,2023-08-07T00:00:00,,,,,,,,,,,,
297,Alexander Weis,185,19,WB19,all,Clay,27,188,83,R,285,0,0,0,0,2023-08-07T00:00:00,,,,,,,,,,,,
297,Alexander Weis,185,19,WB19,all,Hard,27,188,83,R,285,0,0,0,0,2023-08-07T00:00:00,,,,,,,,,,,,
297,Alexander Weis,185,19,WB19,all,all,27,188,83,R,285,0,0,0,0,2023-08-07T00:00:00,,,,,,,,,,,,
298,Alexander Blockx,183,-1,B0PG,2023,Grass,19,191,78,R,289,0,1,0,0,2024-05-06T00:00:00,,,,,,,,,,,,
298,Alexander Blockx,183,-1,B0PG,2023,Clay,19,191,78,R,289,0,1,0,0,2024-05-06T00:00:00,,,,,,,,,,,,
298,Alexander Blockx,183,-1,B0PG,2023,Hard,19,191,78,R,289,0,1,0,0,2024-05-06T00:00:00,70,77,48,83,91,68,26,33,0,0,28,48
298,Alexander Blockx,183,-1,B0PG,2023,all,19,191,78,R,289,0,1,0,0,2024-05-06T00:00:00,70,77,48,83,91,68,26,33,0,0,28,48
298,Alexander Blockx,183,-1,B0PG,all,Grass,19,191,78,R,289,0,1,0,0,2024-05-06T00:00:00,,,,,,,,,,,,
298,Alexander Blockx,183,-1,B0PG,all,Clay,19,191,78,R,289,0,1,0,0,2024-05-06T00:00:00,,,,,,,,,,,,
298,Alexander Blockx,183,-1,B0PG,all,Hard,19,191,78,R,289,0,1,0,0,2024-05-06T00:00:00,70,77,48,83,91,68,26,33,0,0,28,48
298,Alexander Blockx,183,-1,B0PG,all,all,19,191,78,R,289,0,1,0,0,2024-05-06T00:00:00,70,77,48,83,91,68,26,33,0,0,28,48
299,Robin Bertrand,183,2,B0JJ,2024,Grass,21,178,70,R,299,0,0,0,0,2024-06-24T00:00:00,,,,,,,,,,,,
299,Robin Bertrand,183,2,B0JJ,2024,Clay,21,178,70,R,299,0,0,0,0,2024-06-24T00:00:00,,,,,,,,,,,,
299,Robin Bertrand,183,2,B0JJ,2024,Hard,21,178,70,R,299,0,0,0,0,2024-06-24T00:00:00,,,,,,,,,,,,
299,Robin Bertrand,183,2,B0JJ,2024,all,21,178,70,R,299,0,0,0,0,2024-06-24T00:00:00,,,,,,,,,,,,
299,Robin Bertrand,183,2,B0JJ,all,Grass,21,178,70,R,299,0,0,0,0,2024-06-24T00:00:00,,,,,,,,,,,,
299,Robin Bertrand,183,2,B0JJ,all,Clay,21,178,70,R,299,0,0,0,0,2024-06-24T00:00:00,,,,,,,,,,,,
299,Robin Bertrand,183,2,B0JJ,all,Hard,21,178,70,R,299,0,0,0,0,2024-06-24T00:00:00,,,,,,,,,,,,
299,Robin Bertrand,183,2,B0JJ,all,all,21,178,70,R,299,0,0,0,0,2024-06-24T00:00:00,,,,,,,,,,,,
300,Daniel Masur,182,-1,MN20,all,Grass,29,183,78,R,176,1,5,0,0,2022-03-07T00:00:00,66,71,49,60,80,64,19,51,33,5,31,46
300,Daniel Masur,182,-1,MN20,all,Clay,29,183,78,R,176,1,5,0,0,2022-03-07T00:00:00,72,62,46,67,71,58,27,48,24,16,35,47
300,Daniel Masur,182,-1,MN20,all,Hard,29,183,78,R,176,1,5,0,0,2022-03-07T00:00:00,62,78,43,57,77,65,18,47,33,8,30,47
300,Daniel Masur,182,-1,MN20,all,all,29,183,78,R,176,1,5,0,0,2022-03-07T00:00:00,69,67,46,64,75,60,23,49,26,11,33,47
301,Yan Bai,182,-1,BE69,all,Grass,35,185,80,R,200,5,8,0,0,2016-03-21T00:00:00,,,,,,,,,,,,
301,Yan Bai,182,-1,BE69,all,Clay,35,185,80,R,200,5,8,0,0,2016-03-21T00:00:00,,,,,,,,,,,,
301,Yan Bai,182,-1,BE69,all,Hard,35,185,80,R,200,5,8,0,0,2016-03-21T00:00:00,55,66,48,63,67,58,30,41,43,20,34,47
